#SUBARU CENTER	
#Wavelength (A)	%T
20284.00024  78.82820892
20281.99951  78.67593384
20280.0  78.51255035
20278.00049  78.36074829
20275.99976  78.15131378
20274.00024  77.99816132
20271.99951  77.78832245
20270.0  77.65287018
20268.00049  77.42970276
20265.99976  77.27696991
20264.00024  77.06031036
20261.99951  76.88604736
20260.0  76.66362762
20258.00049  76.48330688
20255.99976  76.279953
20254.00024  76.07176208
20251.99951  75.92150879
20250.0  75.67298126
20248.00049  75.44630432
20245.99976  75.1950531
20244.00024  75.00363922
20241.99951  74.73268127
20240.0  74.57906342
20238.00049  74.30648041
20235.99976  74.11004639
20234.00024  73.84680176
20231.99951  73.6242981
20230.0  73.37993622
20228.00049  73.11467743
20225.99976  72.88876343
20224.00024  72.60276031
20221.99951  72.37088776
20220.0  72.07537079
20218.00049  71.8487854
20215.99976  71.53800964
20214.00024  71.31700134
20211.99951  71.00261688
20210.0  70.76970673
20208.00049  70.42875671
20205.99976  70.16976166
20204.00024  69.89009094
20201.99951  69.59049988
20200.0  69.2956543
20198.00049  68.9780426
20195.99976  68.71831512
20194.00024  68.37680054
20191.99951  68.12295532
20190.0  67.72724152
20188.00049  67.45451355
20185.99976  67.06977844
20184.00024  66.82012939
20181.99951  66.43756104
20180.0  66.15188599
20178.00049  65.79934692
20175.99976  65.45069122
20174.00024  65.13951111
20171.99951  64.75926971
20170.0  64.46622467
20168.00049  64.03118134
20165.99976  63.74251938
20164.00024  63.31986237
20161.99951  63.05414581
20160.0  62.61383438
20158.00049  62.28710556
20155.99976  61.84254456
20154.00024  61.53154373
20151.99951  61.11933517
20150.0  60.7625351
20148.00049  60.38274002
20145.99976  59.95625305
20144.00024  59.64157104
20141.99951  59.18721008
20140.0  58.85393524
20138.00049  58.36906433
20135.99976  58.05183792
20134.00024  57.55489349
20131.99951  57.24150467
20130.0  56.75021362
20128.00049  56.42290878
20125.99976  55.97011948
20124.00024  55.57969666
20121.99951  55.14287949
20120.0  54.68105698
20118.00049  54.30718231
20115.99976  53.84396744
20114.00024  53.51251984
20111.99951  52.97615433
20110.0  52.62847519
20108.00049  52.10913467
20105.99976  51.75494003
20104.00024  51.26411438
20101.99951  50.87323761
20100.0  50.34550858
20098.00049  49.98431778
20095.99976  49.52132416
20094.00024  49.08280182
20091.99951  48.68781281
20090.0  48.20015717
20088.00049  47.82838058
20085.99976  47.28512573
20084.00024  46.91257095
20081.99951  46.36976242
20080.0  46.0284996
20078.00049  45.48903656
20075.99976  45.13500977
20074.00024  44.62901306
20071.99951  44.22043991
20070.0  43.76997375
20068.00049  43.30696869
20065.99976  42.8984375
20064.00024  42.40504837
20061.99951  42.03208542
20060.0  41.51461029
20058.00049  41.17058945
20055.99976  40.63799667
20054.00024  40.29620743
20051.99951  39.77645493
20050.0  39.37694931
20048.00049  38.84408188
20045.99976  38.48178864
20044.00024  38.0250473
20041.99951  37.61104202
20040.0  37.21335983
20038.00049  36.73443985
20035.99976  36.36943436
20034.00024  35.86827087
20031.99951  35.5257988
20030.0  35.00082779
20028.00049  34.6744194
20025.99976  34.17666245
20024.00024  33.81605148
20021.99951  33.33777237
20020.0  32.99786758
20018.00049  32.5332222
20015.99976  32.15693665
20014.00024  31.72730446
20011.99951  31.32357979
20010.0  30.95446587
20008.00049  30.51679993
20005.99976  30.20190239
20004.00024  29.72114182
20001.99951  29.4013195
20000.0  28.95880699
19998.00049  28.94095802
19995.99976  28.34708405
19994.00024  28.07270622
19991.99951  27.64203644
19990.0  27.32970047
19988.00049  26.94910812
19985.99976  26.60156441
19984.00024  26.27330399
19981.99951  25.84976006
19980.0  25.54836845
19978.00049  25.13927269
19975.99976  24.85565186
19974.00024  24.44599724
19971.99951  24.17778587
19970.0  23.76451302
19968.00049  23.49648666
19965.99976  23.09919357
19964.00024  22.80514336
19961.99951  22.44153595
19960.0  22.13936996
19958.00049  21.83150291
19955.99976  21.49812698
19954.00024  21.19190407
19951.99951  20.83272934
19950.0  20.5888176
19948.00049  20.21432304
19945.99976  19.97271538
19944.00024  19.60889816
19941.99951  19.37771225
19940.0  19.03965569
19938.00049  18.79618645
19935.99976  18.49010468
19934.00024  18.23326492
19931.99951  17.93848038
19930.0  17.64979362
19928.00049  17.39925575
19925.99976  17.10953903
19924.00024  16.88612175
19921.99951  16.56496811
19920.0  16.37083817
19918.00049  16.06331825
19915.99976  15.86316872
19914.00024  15.55476379
19911.99951  15.35131073
19910.0  15.05041981
19908.00049  14.84908295
19905.99976  14.60465527
19904.00024  14.38064003
19901.99951  14.1791029
19900.0  13.91621399
19898.00049  13.72790146
19895.99976  13.46013832
19894.00024  13.27569962
19891.99951  13.02423954
19890.0  12.85635567
19888.00049  12.62179279
19885.99976  12.44903088
19884.00024  12.20641613
19881.99951  12.03503323
19880.0  11.83063221
19878.00049  11.6329174
19875.99976  11.44902897
19874.00024  11.27085209
19871.99951  11.09706211
19870.0  10.87896919
19868.00049  10.74065304
19865.99976  10.51847553
19864.00024  10.38049793
19861.99951  10.18866348
19860.0  10.03164864
19858.00049  9.842121124
19855.99976  9.697606087
19854.00024  9.539515495
19851.99951  9.388585091
19850.0  9.236868858
19848.00049  9.08567524
19845.99976  8.937784195
19844.00024  8.786821365
19841.99951  8.641430855
19840.0  8.491383553
19838.00049  8.370619774
19835.99976  8.21476078
19834.00024  8.11108017
19831.99951  7.954767227
19830.0  7.830227852
19828.00049  7.676337719
19825.99976  7.562571526
19824.00024  7.430963039
19821.99951  7.314602852
19820.0  7.209049702
19818.00049  7.071309566
19815.99976  6.966380596
19814.00024  6.82627058
19811.99951  6.731621742
19810.0  6.607340813
19808.00049  6.51191473
19805.99976  6.387731552
19804.00024  6.30203867
19801.99951  6.173166752
19800.0  6.078976631
19798.00049  5.982830048
19795.99976  5.875598431
19794.00024  5.790071487
19791.99951  5.686234951
19790.0  5.585191727
19788.00049  5.492415905
19785.99976  5.414745331
19784.00024  5.307172775
19781.99951  5.237631321
19780.0  5.13820219
19778.00049  5.066987991
19775.99976  4.961265087
19774.00024  4.878400803
19771.99951  4.802940845
19770.0  4.72482872
19768.00049  4.659393787
19765.99976  4.569800377
19764.00024  4.504453182
19761.99951  4.427781105
19760.0  4.359988213
19758.00049  4.264194489
19755.99976  4.211729527
19754.00024  4.130030632
19751.99951  4.073074341
19750.0  3.989818573
19748.00049  3.93723464
19745.99976  3.884974957
19744.00024  3.81094265
19741.99951  3.743187428
19740.0  3.674674034
19738.00049  3.630294561
19735.99976  3.557437658
19734.00024  3.514001608
19731.99951  3.447499037
19730.0  3.402435064
19728.00049  3.33343339
19725.99976  3.280724525
19724.00024  3.223631144
19721.99951  3.180063248
19720.0  3.126408577
19718.00049  3.063391447
19715.99976  3.038463116
19714.00024  2.968938112
19711.99951  2.923030138
19710.0  2.877898216
19708.00049  2.827078104
19705.99976  2.776647329
19704.00024  2.740628242
19701.99951  2.692913532
19700.0  2.648829699
19698.00049  2.606811523
19695.99976  2.566769838
19694.00024  2.517131329
19691.99951  2.48541975
19690.0  2.443548918
19688.00049  2.401964188
19685.99976  2.364140511
19684.00024  2.323406458
19681.99951  2.286533117
19680.0  2.261038303
19678.00049  2.230678797
19675.99976  2.169619799
19674.00024  2.16056633
19671.99951  2.116765261
19670.0  2.077073097
19668.00049  2.041855335
19665.99976  2.021080732
19664.00024  1.985133648
19661.99951  1.947784066
19660.0  1.911831141
19658.00049  1.884375334
19655.99976  1.85929513
19654.00024  1.835065365
19651.99951  1.791803122
19650.0  1.766686201
19648.00049  1.7406708
19645.99976  1.721691847
19644.00024  1.693232298
19641.99951  1.664056778
19640.0  1.640177846
19638.00049  1.607864738
19635.99976  1.586110115
19634.00024  1.557632446
19631.99951  1.535834312
19630.0  1.505601406
19628.00049  1.500710249
19625.99976  1.463306904
19624.00024  1.438472748
19621.99951  1.435516477
19620.0  1.395376921
19618.00049  1.376041174
19615.99976  1.3494941
19614.00024  1.335554123
19611.99951  1.317086935
19610.0  1.302583933
19608.00049  1.274491429
19605.99976  1.253559232
19604.00024  1.240944266
19601.99951  1.209598899
19600.0  1.198141456
19598.00049  1.180028558
19595.99976  1.167041302
19594.00024  1.147485137
19591.99951  1.129897475
19590.0  1.108063579
19588.00049  1.097266078
19585.99976  1.070622921
19584.00024  1.061847329
19581.99951  1.041512251
19580.0  1.024558067
19578.00049  1.005391955
19575.99976  1.005789995
19574.00024  0.985933483
19571.99951  0.953390002
19570.0  0.943956256
19568.00049  0.939620197
19565.99976  0.937100887
19564.00024  0.907307386
19561.99951  0.889465511
19560.0  0.886775017
19558.00049  0.873068929
19555.99976  0.852744818
19554.00024  0.835902214
19551.99951  0.840328932
19550.0  0.829349458
19548.00049  0.801839113
19545.99976  0.794196129
19544.00024  0.782757342
19541.99951  0.769144416
19540.0  0.768875361
19538.00049  0.747384191
19535.99976  0.740828991
19534.00024  0.72120887
19531.99951  0.722014785
19530.0  0.704529166
19528.00049  0.705825687
19525.99976  0.691074789
19524.00024  0.669969916
19521.99951  0.659958124
19520.0  0.655929148
19518.00049  0.642690003
19515.99976  0.638249815
19514.00024  0.633960545
19511.99951  0.616280735
19510.0  0.609372258
19508.00049  0.607757449
19505.99976  0.595657408
19504.00024  0.58469969
19501.99951  0.583613634
19500.0  0.573220074
19498.00049  0.566168129
19495.99976  0.548774421
19494.00024  0.552856624
19491.99951  0.536744237
19490.0  0.533379555
19488.00049  0.524277866
19485.99976  0.519889891
19484.00024  0.511678934
19481.99951  0.49551329
19480.0  0.496857852
19478.00049  0.487204403
19475.99976  0.48386696
19474.00024  0.483095914
19471.99951  0.473751605
19470.0  0.470352858
19468.00049  0.455504715
19465.99976  0.437628895
19464.00024  0.450557619
19461.99951  0.440118611
19460.0  0.425819248
19458.00049  0.426245749
19455.99976  0.416702509
19454.00024  0.410927415
19451.99951  0.400253207
19450.0  0.420322537
19448.00049  0.399748504
19445.99976  0.393667311
19444.00024  0.376984358
19441.99951  0.369648993
19440.0  0.372480601
19438.00049  0.380186468
19435.99976  0.368920237
19434.00024  0.375498503
19431.99951  0.328306526
19430.0  0.341353774
19428.00049  0.350711644
19425.99976  0.344098508
19424.00024  0.356911928
19421.99951  0.327089906
19420.0  0.321424842
19418.00049  0.32316345
19415.99976  0.314819455
19414.00024  0.312390447
19411.99951  0.318415552
19410.0  0.310023993
19408.00049  0.315079033
19405.99976  0.292028934
19404.00024  0.295165002
19401.99951  0.284341037
19400.0  0.28584823
19398.00049  0.306217104
19395.99976  0.272326052
19394.00024  0.277027398
19391.99951  0.277890295
19390.0  0.269111931
19388.00049  0.271728873
19385.99976  0.263615966
19384.00024  0.264416367
19381.99951  0.26626727
19380.0  0.248092413
19378.00049  0.242084518
19375.99976  0.246018142
19374.00024  0.241504729
19371.99951  0.231524482
19370.0  0.243289188
19368.00049  0.240294308
19365.99976  0.232023284
19364.00024  0.231805161
19361.99951  0.214720637
19360.0  0.210157707
19358.00049  0.234301478
19355.99976  0.227308527
19354.00024  0.213549003
19351.99951  0.218390495
19350.0  0.208542153
19348.00049  0.191702843
19345.99976  0.199657351
19344.00024  0.19325836
19341.99951  0.202133209
19340.0  0.194529727
19338.00049  0.192847475
19335.99976  0.189736933
19334.00024  0.179282323
19331.99951  0.196510598
19330.0  0.191809908
19328.00049  0.178162307
19325.99976  0.181801036
19324.00024  0.180534899
19321.99951  0.173955441
19320.0  0.181893826
19318.00049  0.167886078
19315.99976  0.167892695
19314.00024  0.166213006
19311.99951  0.170247331
19310.0  0.162902594
19308.00049  0.163032606
19305.99976  0.158093736
19304.00024  0.158039928
19301.99951  0.14687404
19300.0  0.154790536
19298.00049  0.164722651
19295.99976  0.15198347
19294.00024  0.136468202
19291.99951  0.153839558
19290.0  0.140775293
19288.00049  0.139338702
19285.99976  0.14446272
19284.00024  0.142511606
19281.99951  0.147032067
19280.0  0.136559159
19278.00049  0.136625588
19275.99976  0.141625822
19274.00024  0.126090482
19271.99951  0.137916446
19270.0  0.13035959
19268.00049  0.1355519
19265.99976  0.133959442
19264.00024  0.124201529
19261.99951  0.118606046
19260.0  0.114358522
19258.00049  0.131137088
19255.99976  0.122639537
19254.00024  0.118604794
19251.99951  0.107975841
19250.0  0.125134051
19248.00049  0.11985302
19245.99976  0.1129293
19244.00024  0.121850953
19241.99951  0.104380257
19240.0  0.113392554
19238.00049  0.113730259
19235.99976  0.108355053
19234.00024  0.1127318
19231.99951  0.110844165
19230.0  0.108528778
19228.00049  0.114304587
19225.99976  0.093027703
19224.00024  0.095591627
19221.99951  0.096625499
19220.0  0.103949159
19218.00049  0.100200065
19215.99976  0.098989099
19214.00024  0.098132759
19211.99951  0.098956041
19210.0  0.099487774
19208.00049  0.081981182
19205.99976  0.102719352
19204.00024  0.095400952
19201.99951  0.097485647
19200.0  0.085175775
19198.00049  0.095770821
19195.99976  0.079633817
19194.00024  0.086679257
19191.99951  0.080815703
19190.0  0.076347478
19188.00049  0.09068308
19185.99976  0.081161737
19184.00024  0.079099536
19181.99951  0.084497266
19180.0  0.082295559
19178.00049  0.070287488
19175.99976  0.081073135
19174.00024  0.085585505
19171.99951  0.079407431
19170.0  0.072297916
19168.00049  0.073859155
19165.99976  0.067896001
19164.00024  0.081154101
19161.99951  0.0790589
19160.0  0.074222192
19158.00049  0.074975908
19155.99976  0.072175756
19154.00024  0.07486321
19151.99951  0.071426451
19150.0  0.076449946
19148.00049  0.071242936
19145.99976  0.071429476
19144.00024  0.073516525
19141.99951  0.062681913
19140.0  0.064635172
19138.00049  0.075869381
19135.99976  0.06150597
19134.00024  0.063808411
19131.99951  0.073865421
19130.0  0.0536163
19128.00049  0.058139373
19125.99976  0.066644341
19124.00024  0.058303513
19121.99951  0.060556136
19120.0  0.050618965
19118.00049  0.06659399
19115.99976  0.064151913
19114.00024  0.059247091
19111.99951  0.051537801
19110.0  0.058371842
19108.00049  0.052576173
19105.99976  0.052415334
19104.00024  0.060358476
19101.99951  0.069887348
19100.0  0.029988084
19098.00049  0.056753263
19095.99976  0.061038334
19094.00024  0.054514367
19091.99951  0.054662209
19090.0  0.053897612
19088.00049  0.047618806
19085.99976  0.049613282
19084.00024  0.045938239
19081.99951  0.052293941
19080.0  0.039179575
19078.00049  0.06036412
19075.99976  0.046053108
19074.00024  0.047878046
19071.99951  0.045898501
19070.0  0.048226997
19068.00049  0.044481117
19065.99976  0.051274914
19064.00024  0.048825819
19061.99951  0.048086505
19060.0  0.047541976
19058.00049  0.049240392
19055.99976  0.047668718
19054.00024  0.048106387
19051.99951  0.045269508
19050.0  0.043046787
19048.00049  0.049363188
19045.99976  0.040799413
19044.00024  0.048185147
19041.99951  0.038811844
19040.0  0.040814351
19038.00049  0.046079028
19035.99976  0.045217842
19034.00024  0.04423178
19031.99951  0.03619238
19030.0  0.044606034
19028.00049  0.041550159
19025.99976  0.039812174
19024.00024  0.039922152
19021.99951  0.03665043
19020.0  0.032287363
19018.00049  0.035119575
19015.99976  0.0528479
19014.00024  0.0423625
19011.99951  0.036434084
19010.0  0.030640982
19008.00049  0.044768505
19005.99976  0.056876451
19004.00024  0.030976746
19001.99951  0.040904131
19000.0  0.033996154
